time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
6.280000,0.53701831391,-0.690245164659,-0.0338564923044,1.03042100677,0.0178857924313,1.21179957935,0.0943663132441
6.290000,0.537333935525,-0.690161585707,-0.0339979486783,1.02933446138,0.0173430967613,1.21197832091,0.0938754184946
6.300000,0.537882495847,-0.690098315386,-0.0333297483375,1.02900102984,0.0177605175349,1.21193072519,0.093649605015
6.310000,0.538710579099,-0.690328823347,-0.0334576055761,1.02909296663,0.0174484394833,1.21169086463,0.0940678858766
6.320000,0.539344293551,-0.690510768697,-0.0334804026304,1.02905222257,0.0171854546928,1.21078892108,0.0943337876071
6.330000,0.539446588693,-0.690050339942,-0.0330876057499,1.02922150015,0.017556032531,1.20990175165,0.0945147124314
6.340000,0.540270545405,-0.689751469891,-0.0330011937746,1.02912569053,0.0176339675622,1.21018823131,0.0944477071656
6.350000,0.540898809219,-0.689671103134,-0.0330453642382,1.028645393,0.017870927355,1.21059791067,0.0940481073413
6.360000,0.540953527106,-0.689616881807,-0.0329783559974,1.02870611521,0.0180644017246,1.21072296831,0.0940940545331
6.370000,0.541306315103,-0.690020426274,-0.0334973805489,1.02816356857,0.0175671299901,1.2108887688,0.0942830912432
6.380000,0.541749128215,-0.690600744558,-0.0339143195515,1.0285758222,0.017795855507,1.21052276561,0.0943784983369
6.390000,0.542466109291,-0.690529877698,-0.033884061573,1.02894240418,0.0179497165591,1.20988893006,0.0942116123803
6.400000,0.542952620399,-0.690587938094,-0.0336929762833,1.02864958017,0.0179942049136,1.2096498862,0.0945610291449
6.410000,0.543292069597,-0.690253418522,-0.0332979242872,1.02836370383,0.0174569584709,1.20993688365,0.094878279463
6.420000,0.543865661066,-0.689674332129,-0.0333614493014,1.02821437206,0.0171822692772,1.2103553294,0.0946937267301
6.430000,0.54448267281,-0.689831038411,-0.0334717920068,1.0276700214,0.0175689017512,1.21061883228,0.0947365932537
6.440000,0.544517442619,-0.689909789152,-0.0330088994315,1.02687063693,0.0177875878752,1.21053925255,0.0949323077449
6.450000,0.544995939604,-0.689902541235,-0.0331470111066,1.02697063606,0.0176350234645,1.20952742477,0.0951767751585
6.460000,0.545483875128,-0.689756947282,-0.0333497303598,1.02721102922,0.0175590167541,1.20920570364,0.0948919808722
6.470000,0.546270683208,-0.689740751565,-0.0333233711139,1.0272020069,0.017468537619,1.20939590148,0.0944851507027
6.480000,0.54702089517,-0.68930085695,-0.033159448309,1.0266830536,0.0171881434133,1.2093629622,0.0946790064389
6.490000,0.547102256236,-0.689464721855,-0.0333812641385,1.02639562841,0.0175734676539,1.20933567676,0.0949272766464
